"Sea Level Scenario: MEAN SLR RCP85"Protect None",
"Total Ha:",    370707

"Date","Site Desc.","Scenario","Parameters","Protection","SLR (eustatic)","Developed Dry Land","Undeveloped Dry Land","Swamp","Cypress Swamp","Inland-Fresh Marsh","Tidal-Fresh Marsh","Trans. Salt Marsh","Regularly-Flooded Marsh","Mangrove","Estuarine Beach","Tidal Flat","Ocean Beach","Ocean Flat","Rocky Intertidal","Inland Open Water","Riverine Tidal","Estuarine Open Water","Tidal Creek","Open Ocean","Irreg.-Flooded Marsh","Inland Shore","Tidal Swamp","Flooded Developed Dry Land","Flooded Forest","SAV (sq.km)","Aggregated Non Tidal","Freshwater Non-Tidal","Open Water","Low Tidal","Saltmarsh","Transitional","Freshwater Tidal","GHG (10^3 Kg)","","","","","","","","","","","","",
"0","","Time Ser. SLR","MEAN SLR RCP85","Protect None",    0.0000, 4155.5000,  692.1600, 4925.7800,    0.0000,   96.7800,    0.0000,    0.0000,  168.6100,  948.9100,  108.1600,  325.0500,   99.9300,  923.0700,   92.7200,  159.1700,  116.2700,   96.2200,   10.9200,51992.4600,    0.0000,    0.0000,  102.0100,    0.0000,    0.0000,-9999.0000, 4847.6600, 5022.5600,52375.0400, 1548.9300,  168.6100,  948.9100,  102.0100,    0.0000,
"2011","","Time Ser. SLR","MEAN SLR RCP85","Protect None",    0.0000, 3860.1343,  432.4257, 4909.2242,    0.0000,   94.5910,    0.0000,  341.4566,  211.8343,  895.4063,  102.1291,  316.5589,  272.1468,  876.3750,   88.1846,  155.0284,  108.7382,  186.7073,   10.9200,52051.2767,    5.0600,    0.0000,   95.5228,    0.0000,    0.0000,-9999.0000, 4292.5599, 5003.8151,52512.6705, 1655.3944,  211.8343, 1241.9229,   95.5228,    0.0000,
"2025","","Time Ser. SLR","MEAN SLR RCP85","Protect None",    0.0897, 3848.6676,  279.5405, 4973.6453,    0.0000,   92.5119,    0.0000,  165.4527,  488.1327,  891.2815,   92.5720,  290.8251,  238.7059,  862.8203,   87.1956,  152.6083,  107.6674,  240.0029,   10.9200,52096.5592,    0.4017,    0.0000,   94.2092,    0.0000,    0.0000,-9999.0000, 4128.2082, 5066.1572,52607.7578, 1572.1190,  488.1327, 1057.1359,   94.2092,-201986.6590,
"2050","","Time Ser. SLR","MEAN SLR RCP85","Protect None",    0.2500, 3827.3977,  269.1420, 4945.3868,    0.0000,   86.9898,    0.0000,  115.1658,  595.5647,  884.2700,   78.5274,  261.9310,  222.4821,  838.5454,   84.7728,  146.1286,  102.6646,  320.4632,   10.9200,52132.8512,    2.4594,    0.0000,   88.0577,    0.0000,    0.0000,-9999.0000, 4096.5397, 5032.3766,52713.0276, 1486.2586,  595.5647, 1001.8952,   88.0577,-565608.6281,
"2075","","Time Ser. SLR","MEAN SLR RCP85","Protect None",    0.4900,  310.9414,  263.5772, 4894.9237,    0.0000,   82.3987,    0.0000, 2910.6015,  656.4571,  874.6467,   60.9591,  225.0694,  919.6247,  812.5052,   76.1901,  141.5284,   87.9563,  423.6556,   10.9200,52178.6447,    7.6980,    0.0000,   75.4224,    0.0000,    0.0000,-9999.0000,  574.5187, 4977.3223,52842.7049, 2094.3485,  656.4571, 3792.9462,   75.4224,-904570.9320,
"2100","","Time Ser. SLR","MEAN SLR RCP85","Protect None",    0.7300,  286.3216,  255.9671, 4843.0415,    0.0000,   79.1584,    0.0000, 2921.5928,  731.0228,  864.4833,   45.3540,  184.9428,  903.3080,  785.7323,   65.1507,  137.2625,   74.2137,  528.6657,   10.9200,52225.3774,    8.4447,    0.0000,   62.7607,    0.0000,    0.0000,-9999.0000,  542.2887, 4922.1999,52976.4393, 1984.4878,  731.0228, 3794.5208,   62.7607,-1189389.4200,
